text	label
race mar : realistic fantastic movie , must mar enthusiests like . great graphic planet ache explore	1
piece junk : four outdoor unit good paperweight . $ 200 piece , 've wasted $ 800 . n't waste money . 've never wrote review product , 've bought lot thing amazon , worse item 've ever bought . avoid cost .	0
logitech wilife outdoor dead camera repair c26 c27 c31 c32 : logitech wilife outdoor camera known defect ( cap melting ) . [ ... ] fail year . due following four 1000uf cap : c26 c27 c31 c32 . initial wa a10v cap later release 16v . replaced 25v . see digikey part number uhe1e102mhd6 . cap nichicon aluminum electrolytic . rated 10,000 hour 105 degree c. cap n't fit perfectly ( original 8mm diameter versus 12.5mm put ) insulate lead let float circuit board.dlc-810e , clc-110e , dlc810e , clc110e , lukwerks outdoor camera , 961-00290 , wilife outdoor camera , logitech outdoor camera	0
wonderful shared experience living different culture : bruce feiler share experience new teacher japan accommodates culture japan school system . book includes many humorous episode well study adapt new surroundings people different behavior . reader develop greater appreciation way japanese education system work level described book one must develop thick skin great sense humor order accepted traveling working overseas . character book real brought life paper quite effectively . story shock , adaptation , , ultimately , lot hard work - success .	1
waste paper . : book one many written `` bubble era '' `` gaijin '' ( primarily american ) really knew next nothing japan , yet somehow found publisher , usually japanese . another quickie genre published time wa book teaching profanity japanese studying english . `` learning bow '' may accurate account author experience living japan teaching jet program . however , . full cliche , sweeping generalization , offer insight living japan understanding culture . could writer possibly know two year ?	0
upsetting : may good reviewer stopped reading page 50 believe good book read want learn japanese culture . japanese born raised japan find book extremely humiliating .	0
would misleading say typical jet programme experience : one experience could somehow describe . n't find book interesting , would recommend reading going go jet programme sometime future . fact , recommend read little 'foreigner doe japan ' genre stick fact , figure japanese language . basic english language teaching . believe , enjoy 1-3 year isolation miscommunication without head full pop-anthropological nonsense come know full self .	0
rare look bottom . : unusual view japanese society . seen usual eye tourist , journalist , professional observer , viewpoint someone living . mr fieler must learn new job , new culture .	1
outdated insightful : author style captivating simple . wa japan twenty year ago , 'm assuming much anecdote may regarded dated . regardless , fun read doe n't follow stereotypical 'japanese kid n't fun ' 'japanese people n't individuality ' .	1
pretentious : `` came japan invitation japanese ministry education . . . '' indeed ! feiler ha high opinion . n't bit inappropriate teacher kiss hand junior high girl , let alone junior high girl another culture ? 've reading lot japanese non-fiction travel essay since recent visit japan far book rank low term enjoyment , educational value insight pretentious tone .	0
